file_dir,duration
/minioData/goodman/demand_noise/clip_10s/ooffice_clip_29.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_7.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_16.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_17.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_19.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/dkitchen_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_4.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_11.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_16.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_19.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_23.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/scafe_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_4.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_11.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_16.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/dwashing_clip_29.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_4.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_7.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_11.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_17.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_23.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/pstation_clip_29.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_16.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_17.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_19.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_23.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/ohallway_clip_29.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_4.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_16.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/nfiled_clip_29.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_7.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_11.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_17.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_19.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_22.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_27.wav,10
/minioData/goodman/demand_noise/clip_10s/dliving_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_0.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_1.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_2.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_3.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_5.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_6.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_7.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_8.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_9.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_10.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_12.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_13.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_14.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_15.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_17.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_18.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_19.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_20.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_21.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_23.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_24.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_25.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_26.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_28.wav,10
/minioData/goodman/demand_noise/clip_10s/npark_clip_29.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-11-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-12-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-10-s4_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-1-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-13-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-14-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-2-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-2-s6_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-2-s5_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-3-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-2-c_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-6-s5_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-6-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-7-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-8-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-0-9-s1_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-16-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-16-s5_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-18-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-19-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-17-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-22-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-21-s4_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-23-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-21-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-24-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-23-s4_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-25-c_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-25-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-25-s1_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-27-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-25-s6_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-25-s5_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-27-s1_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-26-s6_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-28-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-30-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-31-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-29-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-33-c_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-34-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-35-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-37-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-40-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-41-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-39-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-38-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-41-b_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-43-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-45-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-47-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-47-b_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-47-s4_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-49-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-50-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-51-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-48-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-52-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-53-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-57-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-57-s2_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-58-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-59-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-61-a_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-61-b_clip_0.wav,10
/minioData/goodman/tau_noise/TAU-urban-acoustic-scenes-2020-mobile-development/clip_10s_24k/airport-barcelona-1-60-a_clip_0.wav,10
